2018-328,1st Round Qualifying,7,1,Dusan Lajovic,l987,dusan-lajovic,Denis Istomin,i165,denis-istomin,1,,64 75,2,0,13,9,0,0,2018-328-l987-i165,/en/scores/2018/328/QS008/match-stats?isLive=False
2018-328,1st Round Qualifying,7,2,Malek Jaziri,j267,malek-jaziri,Marc-Andrea Huesler,hh06,marc-andrea-huesler,2,WC,64 62,2,0,12,6,0,0,2018-328-j267-hh06,/en/scores/2018/328/QS010/match-stats?isLive=False
2018-328,1st Round Qualifying,7,3,Alexei Popyrin,p09z,alexei-popyrin,Benoit Paire,pd31,benoit-paire,WC,3,63 63,2,0,12,6,0,0,2018-328-p09z-pd31,/en/scores/2018/328/QS012/match-stats?isLive=False
2018-328,1st Round Qualifying,7,4,Taro Daniel,da81,taro-daniel,Sandro Ehrat,e780,sandro-ehrat,4,WC,61 75,2,0,13,6,0,0,2018-328-da81-e780,/en/scores/2018/328/QS014/match-stats?isLive=False
2018-328,1st Round Qualifying,7,5,Marius Copil,ca99,marius-copil,Mischa Zverev,z168,mischa-zverev,,5,75 75,2,0,14,10,0,0,2018-328-ca99-z168,/en/scores/2018/328/QS009/match-stats?isLive=False
2018-328,1st Round Qualifying,7,6,Vasek Pospisil,pd07,vasek-pospisil,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,6,,62 62,2,0,12,4,0,0,2018-328-pd07-g476,/en/scores/2018/328/QS015/match-stats?isLive=False
2018-328,1st Round Qualifying,7,7,Mackenzie McDonald,mk66,mackenzie-mcdonald,Marcel Granollers,g710,marcel-granollers,7,,62 64,2,0,12,6,0,0,2018-328-mk66-g710,/en/scores/2018/328/QS013/match-stats?isLive=False
2018-328,1st Round Qualifying,7,8,Laslo Djere,db63,laslo-djere,Evgeny Donskoy,d864,evgeny-donskoy,8,,60 46 63,2,1,16,9,0,0,2018-328-db63-d864,/en/scores/2018/328/QS011/match-stats?isLive=False
2018-352,Finals,1,1,Karen Khachanov,ke29,karen-khachanov,Novak Djokovic,d643,novak-djokovic,,2,75 64,2,0,13,9,0,0,2018-352-ke29-d643,/en/scores/2018/352/MS001/match-stats?isLive=False
2018-352,Semi-Finals,2,1,Novak Djokovic,d643,novak-djokovic,Roger Federer,f324,roger-federer,2,3,76(6) 57 76(3),2,1,19,19,2,0,2018-352-d643-f324,/en/scores/2018/352/MS003/match-stats?isLive=False
2018-352,Semi-Finals,2,2,Karen Khachanov,ke29,karen-khachanov,Dominic Thiem,tb69,dominic-thiem,,6,64 61,2,0,12,5,0,0,2018-352-ke29-tb69,/en/scores/2018/352/MS002/match-stats?isLive=False
2018-352,Quarter-Finals,3,1,Novak Djokovic,d643,novak-djokovic,Marin Cilic,c977,marin-cilic,2,5,46 62 63,2,1,16,11,0,0,2018-352-d643-c977,/en/scores/2018/352/MS007/match-stats?isLive=False
2018-352,Quarter-Finals,3,2,Roger Federer,f324,roger-federer,Kei Nishikori,n552,kei-nishikori,3,10,64 64,2,0,12,8,0,0,2018-352-f324-n552,/en/scores/2018/352/MS006/match-stats?isLive=False
2018-352,Quarter-Finals,3,3,Karen Khachanov,ke29,karen-khachanov,Alexander Zverev,z355,alexander-zverev,,4,61 62,2,0,12,3,0,0,2018-352-ke29-z355,/en/scores/2018/352/MS005/match-stats?isLive=False
2018-352,Quarter-Finals,3,4,Dominic Thiem,tb69,dominic-thiem,Jack Sock,sm25,jack-sock,6,16,46 64 64,2,1,16,14,0,0,2018-352-tb69-sm25,/en/scores/2018/352/MS004/match-stats?isLive=False
2018-352,Round of 16,4,1,Novak Djokovic,d643,novak-djokovic,Damir Dzumhur,d923,damir-dzumhur,2,,61 21 (RET),2,0,8,2,0,0,2018-352-d643-d923,/en/scores/2018/352/MS015/match-stats?isLive=False
2018-352,Round of 16,4,2,Roger Federer,f324,roger-federer,Fabio Fognini,f510,fabio-fognini,3,13,64 63,2,0,12,7,0,0,2018-352-f324-f510,/en/scores/2018/352/MS013/match-stats?isLive=False
2018-352,Round of 16,4,3,Alexander Zverev,z355,alexander-zverev,Diego Schwartzman,sm37,diego-schwartzman,4,15,64 62,2,0,12,6,0,0,2018-352-z355-sm37,/en/scores/2018/352/MS010/match-stats?isLive=False
2018-352,Round of 16,4,4,Marin Cilic,c977,marin-cilic,Grigor Dimitrov,d875,grigor-dimitrov,5,9,76(5) 64,2,0,13,10,1,0,2018-352-c977-d875,/en/scores/2018/352/MS014/match-stats?isLive=False
2018-352,Round of 16,4,5,Dominic Thiem,tb69,dominic-thiem,Borna Coric,cg80,borna-coric,6,11,67(3) 62 75,2,1,19,14,0,1,2018-352-tb69-cg80,/en/scores/2018/352/MS009/match-stats?isLive=False
2018-352,Round of 16,4,6,Kei Nishikori,n552,kei-nishikori,Kevin Anderson,a678,kevin-anderson,10,7,64 64,2,0,12,8,0,0,2018-352-n552-a678,/en/scores/2018/352/MS012/match-stats?isLive=False
2018-352,Round of 16,4,7,Karen Khachanov,ke29,karen-khachanov,John Isner,i186,john-isner,,8,64 67(9) 76(8),2,1,19,17,1,1,2018-352-ke29-i186,/en/scores/2018/352/MS011/match-stats?isLive=False
2018-352,Round of 16,4,8,Jack Sock,sm25,jack-sock,Malek Jaziri,j267,malek-jaziri,16,LL,60 64,2,0,12,4,0,0,2018-352-sm25-j267,/en/scores/2018/352/MS008/match-stats?isLive=False
2018-352,Round of 32,5,1,Novak Djokovic,d643,novak-djokovic,Joao Sousa,sh90,joao-sousa,2,Q,75 61,2,0,13,6,0,0,2018-352-d643-sh90,/en/scores/2018/352/MS031/match-stats?isLive=False
2018-352,Round of 32,5,2,Roger Federer,f324,roger-federer,Milos Raonic,r975,milos-raonic,3,,(W/O),0,0,0,0,0,0,2018-352-f324-r975,
2018-352,Round of 32,5,3,Alexander Zverev,z355,alexander-zverev,Frances Tiafoe,td51,frances-tiafoe,4,,64 64,2,0,12,8,0,0,2018-352-z355-td51,/en/scores/2018/352/MS020/match-stats?isLive=False
2018-352,Round of 32,5,4,Marin Cilic,c977,marin-cilic,Philipp Kohlschreiber,k435,philipp-kohlschreiber,5,,63 64,2,0,12,7,0,0,2018-352-c977-k435,/en/scores/2018/352/MS028/match-stats?isLive=False
2018-352,Round of 32,5,5,Dominic Thiem,tb69,dominic-thiem,Gilles Simon,sd32,gilles-simon,6,,64 62,2,0,12,6,0,0,2018-352-tb69-sd32,/en/scores/2018/352/MS019/match-stats?isLive=False
2018-352,Round of 32,5,6,Kevin Anderson,a678,kevin-anderson,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,7,,63 67(3) 76(3),2,1,19,16,1,1,2018-352-a678-bg23,/en/scores/2018/352/MS024/match-stats?isLive=False
2018-352,Round of 32,5,7,John Isner,i186,john-isner,Mikhail Kukushkin,k926,mikhail-kukushkin,8,S,63 67(2) 76(1),2,1,19,16,1,1,2018-352-i186-k926,/en/scores/2018/352/MS023/match-stats?isLive=False
2018-352,Round of 32,5,8,Grigor Dimitrov,d875,grigor-dimitrov,Roberto Bautista Agut,bd06,roberto-bautista-agut,9,,76(10) 64,2,0,13,10,1,0,2018-352-d875-bd06,/en/scores/2018/352/MS029/match-stats?isLive=False
2018-352,Round of 32,5,9,Kei Nishikori,n552,kei-nishikori,Adrian Mannarino,me82,adrian-mannarino,10,,75 64,2,0,13,9,0,0,2018-352-n552-me82,/en/scores/2018/352/MS025/match-stats?isLive=False
2018-352,Round of 32,5,10,Borna Coric,cg80,borna-coric,Daniil Medvedev,mm58,daniil-medvedev,11,,64 64,2,0,12,8,0,0,2018-352-cg80-mm58,/en/scores/2018/352/MS018/match-stats?isLive=False
2018-352,Round of 32,5,11,Fabio Fognini,f510,fabio-fognini,Marton Fucsovics,f724,marton-fucsovics,13,,(W/O),0,0,0,0,0,0,2018-352-f510-f724,
2018-352,Round of 32,5,12,Damir Dzumhur,d923,damir-dzumhur,Stefanos Tsitsipas,te51,stefanos-tsitsipas,,14,63 63,2,0,12,6,0,0,2018-352-d923-te51,/en/scores/2018/352/MS030/match-stats?isLive=False
2018-352,Round of 32,5,13,Diego Schwartzman,sm37,diego-schwartzman,Feliciano Lopez,l397,feliciano-lopez,15,Q,64 36 75,2,1,16,15,0,0,2018-352-sm37-l397,/en/scores/2018/352/MS021/match-stats?isLive=False
2018-352,Round of 32,5,14,Jack Sock,sm25,jack-sock,Richard Gasquet,g628,richard-gasquet,16,,63 63,2,0,12,6,0,0,2018-352-sm25-g628,/en/scores/2018/352/MS017/match-stats?isLive=False
2018-352,Round of 32,5,15,Malek Jaziri,j267,malek-jaziri,Fernando Verdasco,v306,fernando-verdasco,LL,,76(5) 16 63,2,1,14,15,1,0,2018-352-j267-v306,/en/scores/2018/352/MS016/match-stats?isLive=False
2018-352,Round of 32,5,16,Karen Khachanov,ke29,karen-khachanov,Matthew Ebden,e690,matthew-ebden,,LL,62 20 (RET),2,0,8,2,0,0,2018-352-ke29-e690,/en/scores/2018/352/MS022/match-stats?isLive=False
2018-352,Round of 64,6,1,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,John Millman,mh30,john-millman,,,64 (RET),1,0,6,4,0,0,2018-352-bg23-mh30,/en/scores/2018/352/MS049/match-stats?isLive=False
2018-352,Round of 64,6,2,Roberto Bautista Agut,bd06,roberto-bautista-agut,Steve Johnson,j386,steve-johnson,,,64 76(2),2,0,13,10,1,0,2018-352-bd06-j386,/en/scores/2018/352/MS058/match-stats?isLive=False
2018-352,Round of 64,6,3,Damir Dzumhur,d923,damir-dzumhur,Peter Gojowczyk,g967,peter-gojowczyk,,Q,64 76(5),2,0,13,10,1,0,2018-352-d923-g967,/en/scores/2018/352/MS061/match-stats?isLive=False
2018-352,Round of 64,6,4,Marton Fucsovics,f724,marton-fucsovics,Benoit Paire,pd31,benoit-paire,,Q,64 64,2,0,12,8,0,0,2018-352-f724-pd31,/en/scores/2018/352/MS053/match-stats?isLive=False
2018-352,Round of 64,6,5,Richard Gasquet,g628,richard-gasquet,Denis Shapovalov,su55,denis-shapovalov,,,64 76(3),2,0,13,10,1,0,2018-352-g628-su55,/en/scores/2018/352/MS034/match-stats?isLive=False
2018-352,Round of 64,6,6,Karen Khachanov,ke29,karen-khachanov,Filip Krajinovic,kb05,filip-krajinovic,,,75 62,2,0,13,7,0,0,2018-352-ke29-kb05,/en/scores/2018/352/MS045/match-stats?isLive=False
2018-352,Round of 64,6,7,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Robin Haase,h756,robin-haase,,Q,67(4) 64 62,2,1,18,13,0,1,2018-352-k435-h756,/en/scores/2018/352/MS057/match-stats?isLive=False
2018-352,Round of 64,6,8,Mikhail Kukushkin,k926,mikhail-kukushkin,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,S,WC,36 63 75,2,1,16,14,0,0,2018-352-k926-h996,/en/scores/2018/352/MS046/match-stats?isLive=False
2018-352,Round of 64,6,9,Feliciano Lopez,l397,feliciano-lopez,Alex de Minaur,dh58,alex-de-minaur,Q,,67(4) 64 76(6),2,1,19,17,1,1,2018-352-l397-dh58,/en/scores/2018/352/MS042/match-stats?isLive=False
2018-352,Round of 64,6,10,Adrian Mannarino,me82,adrian-mannarino,Ugo Humbert,hh26,ugo-humbert,,WC,64 62,2,0,12,6,0,0,2018-352-me82-hh26,/en/scores/2018/352/MS050/match-stats?isLive=False
2018-352,Round of 64,6,11,Daniil Medvedev,mm58,daniil-medvedev,Pablo Carreno Busta,cd85,pablo-carreno-busta,,,62 62,2,0,12,4,0,0,2018-352-mm58-cd85,/en/scores/2018/352/MS037/match-stats?isLive=False
2018-352,Round of 64,6,12,Milos Raonic,r975,milos-raonic,Jo-Wilfried Tsonga,t786,jo-wilfried-tsonga,,WC,67(4) 76(5) 76(5),2,1,20,19,2,1,2018-352-r975-t786,/en/scores/2018/352/MS054/match-stats?isLive=False
2018-352,Round of 64,6,13,Gilles Simon,sd32,gilles-simon,Lucas Pouille,pf39,lucas-pouille,,,63 64,2,0,12,7,0,0,2018-352-sd32-pf39,/en/scores/2018/352/MS038/match-stats?isLive=False
2018-352,Round of 64,6,14,Joao Sousa,sh90,joao-sousa,Marco Cecchinato,cf01,marco-cecchinato,Q,,75 63,2,0,13,8,0,0,2018-352-sh90-cf01,/en/scores/2018/352/MS062/match-stats?isLive=False
2018-352,Round of 64,6,15,Frances Tiafoe,td51,frances-tiafoe,Nicolas Mahut,m873,nicolas-mahut,,Q,76(1) 62,2,0,13,8,1,0,2018-352-td51-m873,/en/scores/2018/352/MS041/match-stats?isLive=False
2018-352,Round of 64,6,16,Fernando Verdasco,v306,fernando-verdasco,Jeremy Chardy,ca12,jeremy-chardy,,,64 64,2,0,12,8,0,0,2018-352-v306-ca12,/en/scores/2018/352/MS033/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,1,Feliciano Lopez,l397,feliciano-lopez,Matthew Ebden,e690,matthew-ebden,,1,76(4) 64,2,0,13,10,1,0,2018-352-l397-e690,/en/scores/2018/352/QS008/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,2,Robin Haase,h756,robin-haase,Malek Jaziri,j267,malek-jaziri,4,8,26 75 75,2,1,16,16,0,0,2018-352-h756-j267,/en/scores/2018/352/QS011/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,3,Joao Sousa,sh90,joao-sousa,Tennys Sandgren,sl08,tennys-sandgren,5,12,67(1) 63 64,2,1,18,14,0,1,2018-352-sh90-sl08,/en/scores/2018/352/QS012/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,4,Benoit Paire,pd31,benoit-paire,Vasek Pospisil,pd07,vasek-pospisil,10,AL,76(7) (RET),1,0,7,6,1,0,2018-352-pd31-pd07,/en/scores/2018/352/QS013/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,5,Peter Gojowczyk,g967,peter-gojowczyk,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,11,,63 64,2,0,12,7,0,0,2018-352-g967-r772,/en/scores/2018/352/QS009/match-stats?isLive=False
2018-352,2nd Round Qualifying,7,6,Nicolas Mahut,m873,nicolas-mahut,Denis Kudla,kb09,denis-kudla,WC,,67(2) 76(5) 60,2,1,19,13,1,1,2018-352-m873-kb09,/en/scores/2018/352/QS010/match-stats?isLive=False
2018-352,1st Round Qualifying,8,1,Matthew Ebden,e690,matthew-ebden,Guido Pella,pc11,guido-pella,1,,63 36 61,2,1,15,10,0,0,2018-352-e690-pc11,/en/scores/2018/352/QS016/match-stats?isLive=False
2018-352,1st Round Qualifying,8,2,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Nicolas Jarry,j551,nicolas-jarry,,2,76(2) 64,2,0,13,10,1,0,2018-352-r772-j551,/en/scores/2018/352/QS018/match-stats?isLive=False
2018-352,1st Round Qualifying,8,3,Denis Kudla,kb09,denis-kudla,Andreas Seppi,sa93,andreas-seppi,,3,64 57 63,2,1,17,14,0,0,2018-352-kb09-sa93,/en/scores/2018/352/QS020/match-stats?isLive=False
2018-352,1st Round Qualifying,8,4,Robin Haase,h756,robin-haase,Corentin Moutet,mw02,corentin-moutet,4,WC,62 61,2,0,12,3,0,0,2018-352-h756-mw02,/en/scores/2018/352/QS022/match-stats?isLive=False
2018-352,1st Round Qualifying,8,5,Joao Sousa,sh90,joao-sousa,Gregoire Barrere,bk24,gregoire-barrere,5,WC,67(2) 60 62,2,1,18,9,0,1,2018-352-sh90-bk24,/en/scores/2018/352/QS024/match-stats?isLive=False
2018-352,1st Round Qualifying,8,6,Vasek Pospisil,pd07,vasek-pospisil,Dusan Lajovic,l987,dusan-lajovic,AL,6,46 75 76(3),2,1,18,17,1,0,2018-352-pd07-l987,/en/scores/2018/352/QS026/match-stats?isLive=False
2018-352,1st Round Qualifying,8,7,Feliciano Lopez,l397,feliciano-lopez,Jan-Lennard Struff,sl28,jan-lennard-struff,,7,63 67(2) 76(5),2,1,19,16,1,1,2018-352-l397-sl28,/en/scores/2018/352/QS017/match-stats?isLive=False
2018-352,1st Round Qualifying,8,8,Malek Jaziri,j267,malek-jaziri,Constant Lestienne,lb66,constant-lestienne,8,WC,64 76(4),2,0,13,10,1,0,2018-352-j267-lb66,/en/scores/2018/352/QS023/match-stats?isLive=False
2018-352,1st Round Qualifying,8,9,Nicolas Mahut,m873,nicolas-mahut,Sam Querrey,q927,sam-querrey,WC,9,36 76(1) 76(3),2,1,17,18,2,0,2018-352-m873-q927,/en/scores/2018/352/QS021/match-stats?isLive=False
2018-352,1st Round Qualifying,8,10,Benoit Paire,pd31,benoit-paire,Taro Daniel,da81,taro-daniel,10,,63 63,2,0,12,6,0,0,2018-352-pd31-da81,/en/scores/2018/352/QS027/match-stats?isLive=False
2018-352,1st Round Qualifying,8,11,Peter Gojowczyk,g967,peter-gojowczyk,Aljaz Bedene,bh09,aljaz-bedene,11,,64 46 62,2,1,16,12,0,0,2018-352-g967-bh09,/en/scores/2018/352/QS019/match-stats?isLive=False
2018-352,1st Round Qualifying,8,12,Tennys Sandgren,sl08,tennys-sandgren,Mackenzie McDonald,mk66,mackenzie-mcdonald,12,,46 63 64,2,1,16,13,0,0,2018-352-sl08-mk66,/en/scores/2018/352/QS025/match-stats?isLive=False
2018-7696,Finals,1,1,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Alex de Minaur,dh58,alex-de-minaur,1,2,24 41 43(3) 43(3),3,1,14,11,0,0,2018-7696-te51-dh58,/en/scores/2018/7696/MS001/match-stats?isLive=False
2018-7696,Semi-Finals,2,1,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Andrey Rublev,re44,andrey-rublev,1,5,43(3) 34(5) 40 24 43(2),3,2,17,14,0,0,2018-7696-te51-re44,/en/scores/2018/7696/MS002/match-stats?isLive=False
2018-7696,Semi-Finals,2,2,Alex de Minaur,dh58,alex-de-minaur,Jaume Munar,mu94,jaume-munar,2,7,34(5) 41 41 34(4) 42,3,2,18,12,0,0,2018-7696-dh58-mu94,/en/scores/2018/7696/MS003/match-stats?isLive=False
2018-7696,Round Robin,3,1,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Hubert Hurkacz,hb71,hubert-hurkacz,1,6,41 43(2) 41,3,0,12,5,0,0,2018-7696-te51-hb71,/en/scores/2018/7696/MS009/match-stats?isLive=False
2018-7696,Round Robin,3,2,Alex de Minaur,dh58,alex-de-minaur,Taylor Fritz,fb98,taylor-fritz,2,4,43(8) 41 42,3,0,12,6,0,0,2018-7696-dh58-fb98,/en/scores/2018/7696/MS016/match-stats?isLive=False
2018-7696,Round Robin,3,3,Jaume Munar,mu94,jaume-munar,Frances Tiafoe,td51,frances-tiafoe,7,3,41 43(3) 41,3,0,12,5,0,0,2018-7696-mu94-td51,/en/scores/2018/7696/MS012/match-stats?isLive=False
2018-7696,Round Robin,3,4,Andrey Rublev,re44,andrey-rublev,Liam Caruana,co06,liam-caruana,5,8 WC,43(7) 41 42,3,0,12,6,0,0,2018-7696-re44-co06,/en/scores/2018/7696/MS021/match-stats?isLive=False
2018-7696,Round Robin,3,5,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Frances Tiafoe,td51,frances-tiafoe,1,3,43(3) 43(5) 42,3,0,12,8,0,0,2018-7696-te51-td51,/en/scores/2018/7696/MS008/match-stats?isLive=False
2018-7696,Round Robin,3,6,Alex de Minaur,dh58,alex-de-minaur,Andrey Rublev,re44,andrey-rublev,2,5,41 34(5) 41 42,3,1,15,8,0,0,2018-7696-dh58-re44,/en/scores/2018/7696/MS017/match-stats?isLive=False
2018-7696,Round Robin,3,7,Taylor Fritz,fb98,taylor-fritz,Liam Caruana,co06,liam-caruana,4,8 WC,14 41 43(9) 42,3,1,13,10,0,0,2018-7696-fb98-co06,/en/scores/2018/7696/MS020/match-stats?isLive=False
2018-7696,Round Robin,3,8,Hubert Hurkacz,hb71,hubert-hurkacz,Jaume Munar,mu94,jaume-munar,6,7,42 42 24 34(5) 41,3,2,17,13,0,0,2018-7696-hb71-mu94,/en/scores/2018/7696/MS013/match-stats?isLive=False
2018-7696,Round Robin,3,9,Alex de Minaur,dh58,alex-de-minaur,Liam Caruana,co06,liam-caruana,2,8 WC,41 41 42,3,0,12,4,0,0,2018-7696-dh58-co06,/en/scores/2018/7696/MS018/match-stats?isLive=False
2018-7696,Round Robin,3,10,Frances Tiafoe,td51,frances-tiafoe,Hubert Hurkacz,hb71,hubert-hurkacz,3,6,41 42 24 43(10),3,1,14,10,0,0,2018-7696-td51-hb71,/en/scores/2018/7696/MS011/match-stats?isLive=False
2018-7696,Round Robin,3,11,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Jaume Munar,mu94,jaume-munar,1,7,43(5) 43(3) 34(4) 42,3,1,15,12,0,0,2018-7696-te51-mu94,/en/scores/2018/7696/MS010/match-stats?isLive=False
2018-7696,Round Robin,3,12,Andrey Rublev,re44,andrey-rublev,Taylor Fritz,fb98,taylor-fritz,5,4,42 14 34(4) 43(2) 42,3,2,16,15,0,0,2018-7696-re44-fb98,/en/scores/2018/7696/MS019/match-stats?isLive=False
2018-7696,3rd/4th Place Match,4,1,Andrey Rublev,re44,andrey-rublev,Jaume Munar,mu94,jaume-munar,5,7,14 43(4) 24 42 43(3),3,2,15,16,0,0,2018-7696-re44-mu94,/en/scores/2018/7696/MS000/match-stats?isLive=False
2018-605,Finals,1,1,Alexander Zverev,z355,alexander-zverev,Novak Djokovic,d643,novak-djokovic,3,1,64 63,2,0,12,7,0,0,2018-605-z355-d643,/en/scores/2018/605/MS001/match-stats?isLive=False
2018-605,Semi-Finals,2,1,Novak Djokovic,d643,novak-djokovic,Kevin Anderson,a678,kevin-anderson,1,4,62 62,2,0,12,4,0,0,2018-605-d643-a678,/en/scores/2018/605/MS002/match-stats?isLive=False
2018-605,Semi-Finals,2,2,Alexander Zverev,z355,alexander-zverev,Roger Federer,f324,roger-federer,3,2,75 76(5),2,0,14,11,1,0,2018-605-z355-f324,/en/scores/2018/605/MS003/match-stats?isLive=False
2018-605,Round Robin,3,1,Novak Djokovic,d643,novak-djokovic,Marin Cilic,c977,marin-cilic,1,5,76(7) 62,2,0,13,8,1,0,2018-605-d643-c977,/en/scores/2018/605/MS009/match-stats?isLive=False
2018-605,Round Robin,3,2,Alexander Zverev,z355,alexander-zverev,John Isner,i186,john-isner,3,8,76(5) 63,2,0,13,9,1,0,2018-605-z355-i186,/en/scores/2018/605/MS012/match-stats?isLive=False
2018-605,Round Robin,3,3,Roger Federer,f324,roger-federer,Kevin Anderson,a678,kevin-anderson,2,4,64 63,2,0,12,7,0,0,2018-605-f324-a678,/en/scores/2018/605/MS016/match-stats?isLive=False
2018-605,Round Robin,3,4,Dominic Thiem,tb69,dominic-thiem,Kei Nishikori,n552,kei-nishikori,6,7,61 64,2,0,12,5,0,0,2018-605-tb69-n552,/en/scores/2018/605/MS021/match-stats?isLive=False
2018-605,Round Robin,3,5,Novak Djokovic,d643,novak-djokovic,Alexander Zverev,z355,alexander-zverev,1,3,64 61,2,0,12,5,0,0,2018-605-d643-z355,/en/scores/2018/605/MS008/match-stats?isLive=False
2018-605,Round Robin,3,6,Marin Cilic,c977,marin-cilic,John Isner,i186,john-isner,5,8,67(2) 63 64,2,1,18,14,0,1,2018-605-c977-i186,/en/scores/2018/605/MS013/match-stats?isLive=False
2018-605,Round Robin,3,7,Roger Federer,f324,roger-federer,Dominic Thiem,tb69,dominic-thiem,2,6,62 63,2,0,12,5,0,0,2018-605-f324-tb69,/en/scores/2018/605/MS017/match-stats?isLive=False
2018-605,Round Robin,3,8,Kevin Anderson,a678,kevin-anderson,Kei Nishikori,n552,kei-nishikori,4,7,60 61,2,0,12,1,0,0,2018-605-a678-n552,/en/scores/2018/605/MS020/match-stats?isLive=False
2018-605,Round Robin,3,9,Novak Djokovic,d643,novak-djokovic,John Isner,i186,john-isner,1,8,64 63,2,0,12,7,0,0,2018-605-d643-i186,/en/scores/2018/605/MS010/match-stats?isLive=False
2018-605,Round Robin,3,10,Alexander Zverev,z355,alexander-zverev,Marin Cilic,c977,marin-cilic,3,5,76(5) 76(1),2,0,14,12,2,0,2018-605-z355-c977,/en/scores/2018/605/MS011/match-stats?isLive=False
2018-605,Round Robin,3,11,Kei Nishikori,n552,kei-nishikori,Roger Federer,f324,roger-federer,7,2,76(4) 63,2,0,13,9,1,0,2018-605-n552-f324,/en/scores/2018/605/MS018/match-stats?isLive=False
2018-605,Round Robin,3,12,Kevin Anderson,a678,kevin-anderson,Dominic Thiem,tb69,dominic-thiem,4,6,63 76(10),2,0,13,9,1,0,2018-605-a678-tb69,/en/scores/2018/605/MS019/match-stats?isLive=False
2019-451,Finals,1,1,Roberto Bautista Agut,bd06,roberto-bautista-agut,Tomas Berdych,ba47,tomas-berdych,7,WC,64 36 63,2,1,15,13,0,0,2019-451-bd06-ba47,/en/scores/2019/451/MS001/match-stats?isLive=False
2019-451,Semi-Finals,2,1,Roberto Bautista Agut,bd06,roberto-bautista-agut,Novak Djokovic,d643,novak-djokovic,7,1,36 76(6) 64,2,1,16,16,1,0,2019-451-bd06-d643,/en/scores/2019/451/MS002/match-stats?isLive=False
2019-451,Semi-Finals,2,2,Tomas Berdych,ba47,tomas-berdych,Marco Cecchinato,cf01,marco-cecchinato,WC,4,76(6) 63,2,0,13,9,1,0,2019-451-ba47-cf01,/en/scores/2019/451/MS003/match-stats?isLive=False
2019-451,Quarter-Finals,3,1,Novak Djokovic,d643,novak-djokovic,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,1,5,46 63 64,2,1,16,13,0,0,2019-451-d643-bg23,/en/scores/2019/451/MS004/match-stats?isLive=False
2019-451,Quarter-Finals,3,2,Marco Cecchinato,cf01,marco-cecchinato,Dusan Lajovic,l987,dusan-lajovic,4,,76(2) 62,2,0,13,8,1,0,2019-451-cf01-l987,/en/scores/2019/451/MS006/match-stats?isLive=False
2019-451,Quarter-Finals,3,3,Roberto Bautista Agut,bd06,roberto-bautista-agut,Stan Wawrinka,w367,stan-wawrinka,7,,64 64,2,0,12,8,0,0,2019-451-bd06-w367,/en/scores/2019/451/MS005/match-stats?isLive=False
2019-451,Quarter-Finals,3,4,Tomas Berdych,ba47,tomas-berdych,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,WC,,62 64,2,0,12,6,0,0,2019-451-ba47-h996,/en/scores/2019/451/MS007/match-stats?isLive=False
2019-451,Round of 16,4,1,Novak Djokovic,d643,novak-djokovic,Marton Fucsovics,f724,marton-fucsovics,1,,46 64 61,2,1,16,11,0,0,2019-451-d643-f724,/en/scores/2019/451/MS008/match-stats?isLive=False
2019-451,Round of 16,4,2,Marco Cecchinato,cf01,marco-cecchinato,Guido Pella,pc11,guido-pella,4,,(W/O),0,0,0,0,0,0,2019-451-cf01-pc11,
2019-451,Round of 16,4,3,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Andrey Rublev,re44,andrey-rublev,5,,63 64,2,0,12,7,0,0,2019-451-bg23-re44,/en/scores/2019/451/MS009/match-stats?isLive=False
2019-451,Round of 16,4,4,Roberto Bautista Agut,bd06,roberto-bautista-agut,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,7,Q,61 64,2,0,12,5,0,0,2019-451-bd06-g476,/en/scores/2019/451/MS011/match-stats?isLive=False
2019-451,Round of 16,4,5,Tomas Berdych,ba47,tomas-berdych,Fernando Verdasco,v306,fernando-verdasco,WC,8,46 63 75,2,1,17,14,0,0,2019-451-ba47-v306,/en/scores/2019/451/MS014/match-stats?isLive=False
2019-451,Round of 16,4,6,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Maximilian Marterer,mn13,maximilian-marterer,,Q,63 67(6) 76(6),2,1,19,16,1,1,2019-451-h996-mn13,/en/scores/2019/451/MS015/match-stats?isLive=False
